,loss_train,acc_train,loss_val,acc_val
65,1.0950068490505218,0.808,1.0943261280059815,0.812
66,1.0963579392433167,0.80625,1.0938383255004882,0.811
67,1.0958999857902527,0.8085,1.0885293855667115,0.8210000000000001
68,1.0964454367160796,0.80725,1.0870691537857056,0.8180000000000001
69,1.0905919148921968,0.81675,1.0785556707382202,0.8270000000000001
70,1.0949240350723266,0.81125,1.096743465423584,0.807
71,1.0961097865104674,0.8075,1.1010170612335206,0.798
72,1.090577692270279,0.81275,1.0913435258865356,0.8140000000000001
73,1.0954127254486083,0.80875,1.0970359907150269,0.804
74,1.0934439384937287,0.8125,1.0941739931106567,0.811
75,1.0952625923156738,0.81175,1.086181745529175,0.8220000000000001
76,1.0966398432254791,0.80575,1.0921809701919556,0.8150000000000001
77,1.0970990009307862,0.80475,1.095592221736908,0.805
78,1.0955652043819428,0.8095,1.094291175842285,0.81
79,1.0973708431720735,0.80575,1.0900955209732055,0.8180000000000001
80,1.092844589471817,0.811,1.0943653936386109,0.806
81,1.095373340845108,0.80925,1.0876409168243408,0.8150000000000001
82,1.099479165315628,0.80475,1.0875401000976563,0.8170000000000001
83,1.0956792891025544,0.80675,1.091337471961975,0.8130000000000001
84,1.0935989549160003,0.80925,1.0891505975723266,0.8200000000000001
85,1.0963678205013274,0.80675,1.1005650358200074,0.805
86,1.0948670234680176,0.81125,1.0921647329330444,0.811
87,1.0911213593482971,0.8145,1.0987647190093994,0.803
88,1.0898628587722778,0.81625,1.1006424369812011,0.802
89,1.095361204624176,0.80975,1.0897354154586791,0.8180000000000001
90,1.0907295918464661,0.81375,1.090940749168396,0.812
91,1.0973141522407532,0.80625,1.0955654096603393,0.805
92,1.0978114495277405,0.804,1.0935246620178223,0.808
93,1.0950682439804078,0.80575,1.089586727142334,0.8140000000000001
94,1.093363605737686,0.81225,1.0895250062942505,0.8140000000000001
95,1.0926972496509553,0.81225,1.0920318031311036,0.8140000000000001
96,1.0978340606689454,0.80625,1.090479919910431,0.8150000000000001
97,1.092438489675522,0.81025,1.088790620803833,0.8180000000000001
98,1.0948054299354553,0.8095,1.090669225692749,0.8140000000000001
99,1.0890275661945343,0.8160000000000001,1.0937955169677733,0.81
